call_sign,latitude,longitude,speed,heading,timestamp
BOAT006,32.424196,122.200552,175.19,220.9,2025-06-01 13:43:00
BOAT006,31.039501,120.757624,96.89,12.0,2025-06-01 13:26:00
BOAT006,29.205551,122.31832,132.84,348.4,2025-06-01 04:12:00
BOAT006,30.772073,121.28234,196.06,174.7,2025-06-01 06:58:00
BOAT006,31.152003,122.599711,197.57,58.4,2025-06-01 07:28:00
BOAT007,30.982177,120.516948,22.5,110.3,2025-06-01 01:05:00
BOAT007,31.008363,120.527755,23.91,212.5,2025-06-01 01:21:00
BOAT007,31.021022,120.575112,18.37,287.4,2025-06-01 01:38:00
BOAT007,30.965439,120.622024,25.93,162.0,2025-06-01 01:52:00
BOAT007,30.944977,120.657656,20.85,330.0,2025-06-01 02:08:00
BOAT007,30.926965,120.706497,21.89,209.6,2025-06-01 02:22:00
BOAT007,30.900629,120.72206,22.56,133.2,2025-06-01 02:36:00
BOAT007,30.899077,120.779493,23.96,254.0,2025-06-01 02:55:00
BOAT007,30.871015,120.802501,24.59,189.3,2025-06-01 03:05:00
BOAT007,30.864908,120.86093,27.83,60.1,2025-06-01 03:21:00
BOAT007,30.872506,120.896923,22.84,232.5,2025-06-01 03:39:00
BOAT007,30.810638,120.904368,26.01,320.4,2025-06-01 03:54:00
BOAT007,30.838182,120.983258,32.77,340.8,2025-06-01 04:05:00
BOAT007,30.826342,120.989281,25.71,9.2,2025-06-01 04:22:00
BOAT007,30.782254,121.054623,24.03,136.4,2025-06-01 04:38:00
BOAT007,30.726794,121.084269,22.24,122.6,2025-06-01 04:52:00
BOAT007,30.74169,121.152148,23.99,147.5,2025-06-01 05:07:00
BOAT007,30.764401,121.149377,21.91,36.5,2025-06-01 05:20:00
BOAT007,30.72262,121.185321,25.38,191.2,2025-06-01 05:39:00
BOAT007,30.687706,121.230381,24.88,208.9,2025-06-01 05:53:00
BOAT007,30.682212,121.263167,18.09,163.4,2025-06-01 06:10:00
BOAT007,30.693735,121.323691,24.52,60.2,2025-06-01 06:23:00
BOAT007,30.672473,121.313828,27.8,174.8,2025-06-01 06:36:00
BOAT007,30.641375,121.363542,23.38,191.5,2025-06-01 06:52:00
BOAT007,30.623433,121.401721,22.61,138.3,2025-06-01 07:09:00
BOAT007,30.607549,121.480545,20.44,75.2,2025-06-01 07:22:00
BOAT007,30.581552,121.534212,19.0,139.7,2025-06-01 07:37:00
BOAT007,30.616923,121.536373,27.07,142.4,2025-06-01 07:51:00
BOAT007,30.562784,121.573547,24.03,272.2,2025-06-01 08:10:00
BOAT007,30.578189,121.616786,26.89,104.1,2025-06-01 08:24:00
BOAT007,30.568888,121.677084,29.17,300.8,2025-06-01 08:39:00
BOAT007,30.543043,121.673761,27.34,344.1,2025-06-01 08:54:00
BOAT007,30.49906,121.735537,22.95,170.6,2025-06-01 09:09:00
BOAT007,30.500382,121.788735,25.01,217.1,2025-06-01 09:25:00
BOAT007,30.476439,121.817714,22.73,196.3,2025-06-01 09:38:00
BOAT007,30.443464,121.849945,22.45,103.8,2025-06-01 09:54:00
BOAT007,30.452641,121.904636,25.6,140.2,2025-06-01 10:10:00
BOAT007,30.407188,121.869012,22.08,349.5,2025-06-01 10:24:00
BOAT007,30.439138,121.975096,17.95,194.9,2025-06-01 10:40:00
BOAT007,30.390708,121.986918,21.91,172.0,2025-06-01 10:54:00
BOAT007,30.388639,122.001849,23.65,195.0,2025-06-01 11:09:00
BOAT007,30.374897,122.087147,29.14,88.9,2025-06-01 11:25:00
BOAT007,30.348668,122.142858,23.1,128.2,2025-06-01 11:37:00
BOAT007,30.350195,122.151097,26.11,93.4,2025-06-01 11:51:00
BOAT007,30.313579,122.211365,24.07,63.8,2025-06-01 12:07:00
BOAT007,30.325118,122.263015,28.25,123.3,2025-06-01 12:24:00
BOAT007,30.265388,122.295529,28.04,84.6,2025-06-01 12:38:00
BOAT007,30.279451,122.340492,28.1,200.8,2025-06-01 12:52:00
BOAT007,30.300317,122.360996,19.37,59.5,2025-06-01 13:07:00
BOAT007,30.226147,122.386124,25.19,159.9,2025-06-01 13:24:00
BOAT007,30.217214,122.391038,26.85,176.0,2025-06-01 13:36:00
BOAT007,30.225663,122.456617,25.72,281.7,2025-06-01 13:52:00
BOAT007,30.203592,122.483135,26.48,316.9,2025-06-01 14:07:00
BOAT007,30.191628,122.58188,24.75,205.0,2025-06-01 14:25:00
BOAT007,30.179015,122.573405,22.34,166.1,2025-06-01 14:36:00
BOAT007,30.166541,122.617849,19.48,53.3,2025-06-01 14:54:00
BOAT007,30.160656,122.664876,22.64,171.2,2025-06-01 15:09:00
BOAT007,30.131273,122.69318,32.61,326.5,2025-06-01 15:23:00
BOAT007,30.102867,122.76467,23.12,327.4,2025-06-01 15:37:00
BOAT007,30.105759,122.756778,18.69,127.2,2025-06-01 15:52:00
BOAT007,30.114921,122.811584,26.77,13.7,2025-06-01 16:08:00
BOAT007,30.058886,122.831304,27.14,284.6,2025-06-01 16:25:00
BOAT007,30.026663,122.858215,28.43,20.8,2025-06-01 16:38:00
BOAT007,30.052911,122.910842,25.99,168.0,2025-06-01 16:53:00
BOAT007,30.012977,122.960798,27.11,339.9,2025-06-01 17:06:00
BOAT007,29.956547,122.991414,30.09,341.7,2025-06-01 17:20:00
BOAT007,30.821154,122.886457,116.29,102.9,2025-06-01 12:54:00
BOAT007,31.179959,121.132659,190.25,207.8,2025-06-01 09:08:00
BOAT007,29.426845,122.912766,152.25,206.5,2025-06-01 13:38:00
BOAT008,28.985091,121.518032,8.67,205.0,2025-06-01 00:49:00
BOAT008,29.027481,121.465381,7.06,165.2,2025-06-01 01:01:00
BOAT008,29.080002,121.505118,10.55,213.7,2025-06-01 01:15:00
BOAT008,29.12179,121.524246,16.46,224.0,2025-06-01 01:34:00
BOAT008,29.174782,121.506338,10.26,5.1,2025-06-01 01:45:00
BOAT008,29.25418,121.5384,14.61,285.3,2025-06-01 02:02:00
BOAT008,29.270424,121.562295,9.05,127.8,2025-06-01 02:16:00
BOAT008,29.380411,121.510354,18.04,345.6,2025-06-01 02:29:00
BOAT008,29.392763,121.531013,18.24,343.0,2025-06-01 02:48:00
BOAT008,29.453197,121.56534,14.5,272.6,2025-06-01 03:00:00
BOAT008,29.489251,121.577702,18.7,307.5,2025-06-01 03:18:00
BOAT008,29.551683,121.590104,13.79,258.6,2025-06-01 03:34:00
BOAT008,29.557982,121.58441,15.03,230.6,2025-06-01 03:49:00
BOAT008,29.652226,121.598271,16.51,58.6,2025-06-01 03:59:00
BOAT008,29.674052,121.61396,13.27,277.8,2025-06-01 04:15:00
BOAT008,29.743363,121.594451,8.07,217.1,2025-06-01 04:34:00
BOAT008,29.738332,121.597417,15.09,3.3,2025-06-01 04:48:00
BOAT008,29.81868,121.613068,11.31,135.7,2025-06-01 05:03:00
BOAT008,29.865918,121.627277,11.53,82.3,2025-06-01 05:17:00
BOAT008,29.898574,121.616972,13.62,16.6,2025-06-01 05:31:00
BOAT008,29.965166,121.629111,14.42,115.8,2025-06-01 05:45:00
BOAT008,30.037641,121.65179,13.18,185.3,2025-06-01 06:00:00
BOAT008,30.040871,121.65384,14.63,91.4,2025-06-01 06:16:00
BOAT008,30.121977,121.653828,10.61,10.5,2025-06-01 06:31:00
BOAT008,30.128136,121.629562,12.6,322.1,2025-06-01 06:46:00
BOAT008,30.240819,121.671163,15.27,42.7,2025-06-01 07:03:00
BOAT008,30.262267,121.658682,18.04,55.4,2025-06-01 07:14:00
BOAT008,30.329023,121.704593,19.11,343.7,2025-06-01 07:31:00
BOAT008,30.355907,121.685606,14.03,16.2,2025-06-01 07:44:00
BOAT008,30.398223,121.678705,15.25,173.4,2025-06-01 08:03:00
BOAT008,30.454215,121.704249,18.67,141.3,2025-06-01 08:16:00
BOAT008,30.483572,121.737743,10.71,11.7,2025-06-01 08:33:00
BOAT008,30.50189,121.731794,14.62,342.3,2025-06-01 08:46:00
BOAT008,30.59114,121.730426,15.03,99.2,2025-06-01 09:01:00
BOAT008,30.615027,121.706355,17.07,283.5,2025-06-01 09:14:00
BOAT008,30.656049,121.772158,9.31,139.1,2025-06-01 09:32:00
BOAT008,30.738753,121.734143,9.91,129.1,2025-06-01 09:48:00
BOAT008,30.76839,121.7721,12.79,305.0,2025-06-01 10:02:00
BOAT008,30.842472,121.753767,13.86,69.0,2025-06-01 10:14:00
BOAT008,30.854084,121.783873,16.09,350.8,2025-06-01 10:33:00
BOAT008,30.908392,121.80011,14.28,302.3,2025-06-01 10:45:00
BOAT008,30.988759,121.793785,12.27,14.0,2025-06-01 10:59:00
BOAT008,31.019295,121.802788,13.98,344.3,2025-06-01 11:15:00
BOAT008,31.032097,121.792552,13.63,312.0,2025-06-01 11:34:00
BOAT008,31.114744,121.792691,17.96,81.0,2025-06-01 11:48:00
BOAT008,31.187159,121.810985,13.22,209.4,2025-06-01 12:02:00
BOAT008,31.195908,121.80827,11.58,202.8,2025-06-01 12:16:00
BOAT008,31.265386,121.871262,14.07,186.0,2025-06-01 12:33:00
BOAT008,31.284382,121.80892,13.32,302.3,2025-06-01 12:45:00
BOAT008,31.346579,121.855658,8.01,127.1,2025-06-01 13:03:00
BOAT008,31.419057,121.85281,12.68,321.3,2025-06-01 13:15:00
BOAT008,31.44959,121.853913,12.42,274.7,2025-06-01 13:33:00
BOAT008,31.518936,121.885762,11.09,320.0,2025-06-01 13:45:00
BOAT008,31.549602,121.868981,15.83,73.7,2025-06-01 14:00:00
BOAT008,31.633416,121.857165,10.37,91.9,2025-06-01 14:18:00
BOAT008,31.605688,121.882547,14.09,213.8,2025-06-01 14:31:00
BOAT008,31.680588,121.879898,12.28,74.5,2025-06-01 14:49:00
BOAT008,31.711186,121.900477,13.05,131.2,2025-06-01 14:59:00
BOAT008,31.760497,121.913522,13.96,338.7,2025-06-01 15:15:00
BOAT008,31.808623,121.886928,8.8,165.6,2025-06-01 15:33:00
BOAT008,31.880067,121.934866,13.3,300.9,2025-06-01 15:46:00
BOAT008,31.929184,121.91271,19.59,261.6,2025-06-01 16:03:00
BOAT008,31.981152,121.93353,8.06,277.6,2025-06-01 16:18:00
BOAT008,31.998087,121.943847,12.55,296.9,2025-06-01 16:30:00
BOAT008,32.062009,121.945704,16.1,315.3,2025-06-01 16:45:00
BOAT008,32.097152,121.943023,13.63,101.7,2025-06-01 17:03:00
BOAT008,32.183101,121.942283,14.79,13.5,2025-06-01 17:18:00
BOAT008,32.194923,121.953524,5.6,196.8,2025-06-01 17:34:00
BOAT008,32.256,121.997057,14.52,0.0,2025-06-01 17:44:00
BOAT008,32.319425,121.955285,10.44,22.1,2025-06-01 17:59:00
BOAT008,32.343852,121.965067,13.66,19.7,2025-06-01 18:19:00
BOAT008,32.417987,121.971038,12.64,72.2,2025-06-01 18:30:00
BOAT008,32.483976,121.995866,19.56,3.6,2025-06-01 18:49:00
BOAT008,32.503794,121.969506,14.37,82.9,2025-06-01 19:02:00
BOAT008,31.979331,122.474133,156.88,305.4,2025-06-01 12:15:00
BOAT008,32.459206,121.244166,178.01,45.1,2025-06-01 15:01:00
BOAT008,31.698783,122.485394,127.18,53.9,2025-06-01 12:15:00
BOAT008,29.236129,122.249111,100.08,186.3,2025-06-01 04:32:00
BOAT009,29.997748,121.013641,23.18,254.0,2025-06-01 02:17:00
BOAT009,30.020777,121.019426,24.35,179.8,2025-06-01 02:31:00
BOAT009,30.100553,121.046095,14.95,233.8,2025-06-01 02:46:00
BOAT009,30.091326,121.080726,13.55,282.2,2025-06-01 03:04:00
BOAT009,30.106164,121.104293,22.18,296.9,2025-06-01 03:16:00
BOAT009,30.117874,121.129034,18.31,282.6,2025-06-01 03:35:00
BOAT009,30.17024,121.138034,16.38,7.9,2025-06-01 03:46:00
BOAT009,30.220043,121.188664,19.75,212.5,2025-06-01 04:03:00
BOAT009,30.224418,121.232241,17.4,169.0,2025-06-01 04:19:00
BOAT009,30.228506,121.250747,19.99,75.6,2025-06-01 04:33:00
BOAT009,30.283503,121.29169,18.09,275.2,2025-06-01 04:45:00
BOAT009,30.299028,121.285429,20.05,4.1,2025-06-01 05:05:00
BOAT009,30.336245,121.301712,15.2,93.7,2025-06-01 05:15:00
BOAT009,30.347449,121.349628,22.16,40.3,2025-06-01 05:35:00
BOAT009,30.374252,121.369533,19.98,25.4,2025-06-01 05:49:00
BOAT009,30.400735,121.398884,19.83,339.3,2025-06-01 06:01:00
BOAT009,30.455208,121.440599,14.53,317.4,2025-06-01 06:16:00
BOAT009,30.456272,121.453575,22.99,297.5,2025-06-01 06:34:00
BOAT009,30.481714,121.465908,17.85,39.8,2025-06-01 06:47:00
BOAT009,30.499341,121.507002,20.07,2.9,2025-06-01 07:04:00
BOAT009,30.554535,121.552256,16.92,90.0,2025-06-01 07:18:00
BOAT009,30.578961,121.586157,18.67,192.8,2025-06-01 07:31:00
BOAT009,30.591025,121.613228,18.78,267.3,2025-06-01 07:49:00
BOAT009,30.613085,121.635762,9.43,298.3,2025-06-01 08:01:00
BOAT009,30.692069,121.651184,19.63,298.1,2025-06-01 08:15:00
BOAT009,30.644209,121.689916,23.78,329.0,2025-06-01 08:35:00
BOAT009,30.718954,121.708244,19.51,117.6,2025-06-01 08:49:00
BOAT009,30.762192,121.738626,15.01,134.5,2025-06-01 09:01:00
BOAT009,30.6959,121.74485,19.84,338.8,2025-06-01 09:16:00
BOAT009,30.806792,121.791787,21.06,114.7,2025-06-01 09:30:00
BOAT009,30.813777,121.825755,19.42,141.4,2025-06-01 09:49:00
BOAT009,30.850576,121.852277,17.66,298.4,2025-06-01 10:02:00
BOAT009,30.866263,121.846977,17.16,187.8,2025-06-01 10:20:00
BOAT009,30.921508,121.901925,17.15,243.7,2025-06-01 10:34:00
BOAT009,30.934535,121.898395,19.98,124.1,2025-06-01 10:45:00
BOAT009,30.95718,121.958019,13.66,149.2,2025-06-01 11:02:00
BOAT009,30.963841,121.967791,16.77,106.5,2025-06-01 11:20:00
BOAT009,31.046737,122.043204,22.67,148.0,2025-06-01 11:34:00
BOAT009,31.036562,122.038749,22.79,138.5,2025-06-01 11:50:00
BOAT009,31.109432,122.07966,13.45,59.5,2025-06-01 12:04:00
BOAT009,31.12946,122.133127,14.49,258.7,2025-06-01 12:19:00
BOAT009,31.082615,122.101834,17.07,284.2,2025-06-01 12:35:00
BOAT009,31.132356,122.154168,20.56,58.1,2025-06-01 12:50:00
BOAT009,31.151988,122.149009,12.4,124.3,2025-06-01 13:00:00
BOAT009,31.199036,122.206898,17.72,59.7,2025-06-01 13:20:00
BOAT009,31.231016,122.262587,16.46,317.4,2025-06-01 13:31:00
BOAT009,31.259144,122.241988,21.86,127.5,2025-06-01 13:46:00
BOAT009,31.302901,122.264099,12.86,209.6,2025-06-01 14:03:00
BOAT009,31.338963,122.307267,18.16,186.9,2025-06-01 14:16:00
BOAT009,31.355713,122.37728,16.71,112.0,2025-06-01 14:33:00
BOAT009,31.352418,122.379057,22.3,96.3,2025-06-01 14:50:00
BOAT009,31.375269,122.372811,19.68,79.0,2025-06-01 15:05:00
BOAT009,31.418237,122.447283,16.13,205.9,2025-06-01 15:18:00
BOAT009,31.453977,122.412353,20.45,200.5,2025-06-01 15:32:00
BOAT009,31.469063,122.515458,16.72,154.4,2025-06-01 15:45:00
BOAT009,31.47309,122.517129,20.88,244.4,2025-06-01 16:02:00
BOAT009,31.644991,122.705764,145.6,227.3,2025-06-01 13:46:00
BOAT009,30.945203,121.716247,191.98,51.4,2025-06-01 14:03:00
BOAT009,30.241083,121.007516,161.47,182.8,2025-06-01 08:32:00
BOAT009,31.109175,121.718629,160.79,201.8,2025-06-01 15:18:00
BOAT009,30.773921,123.188065,167.76,192.8,2025-06-01 15:16:00
BOAT010,29.495258,122.012481,17.36,337.8,2025-06-01 01:31:00
BOAT010,29.571331,121.964294,15.83,311.2,2025-06-01 01:48:00
BOAT010,29.634972,121.975505,11.2,140.6,2025-06-01 02:00:00
BOAT010,29.650591,121.983023,15.43,356.6,2025-06-01 02:17:00
BOAT010,29.752673,121.979242,9.94,159.2,2025-06-01 02:31:00
BOAT010,29.815735,121.921485,16.59,49.8,2025-06-01 02:45:00
BOAT010,29.913218,121.933654,10.35,82.4,2025-06-01 02:59:00
BOAT010,29.955393,121.913274,15.7,312.6,2025-06-01 03:16:00
BOAT010,30.006868,121.895078,15.92,334.5,2025-06-01 03:31:00
BOAT010,30.075121,121.891735,11.95,190.0,2025-06-01 03:47:00
BOAT010,30.161493,121.876155,15.79,168.9,2025-06-01 04:01:00
BOAT010,30.201437,121.869803,14.82,353.2,2025-06-01 04:18:00
BOAT010,30.255267,121.874988,12.43,310.0,2025-06-01 04:32:00
BOAT010,30.327819,121.849016,11.02,257.4,2025-06-01 04:45:00
BOAT010,30.41625,121.826725,8.15,181.4,2025-06-01 04:59:00
BOAT010,30.471462,121.844985,15.09,299.8,2025-06-01 05:16:00
BOAT010,30.526526,121.81707,9.35,243.9,2025-06-01 05:31:00
BOAT010,30.593574,121.780203,14.33,39.6,2025-06-01 05:45:00
BOAT010,30.642651,121.744888,13.25,60.2,2025-06-01 06:01:00
BOAT010,30.71407,121.736654,16.08,19.6,2025-06-01 06:18:00
BOAT010,30.768785,121.762254,13.14,251.0,2025-06-01 06:31:00
BOAT010,30.840258,121.718163,13.05,25.1,2025-06-01 06:44:00
BOAT010,30.93718,121.697788,16.24,56.2,2025-06-01 07:04:00
BOAT010,30.952802,121.689966,15.05,149.0,2025-06-01 07:17:00
BOAT010,31.024687,121.67856,14.99,15.2,2025-06-01 07:32:00
BOAT010,31.077478,121.6965,15.45,240.4,2025-06-01 07:45:00
BOAT010,31.137248,121.663532,9.44,341.5,2025-06-01 08:03:00
BOAT010,31.227034,121.626399,16.31,6.9,2025-06-01 08:15:00
BOAT010,31.28252,121.641647,15.88,219.5,2025-06-01 08:29:00
BOAT010,31.394208,121.63265,10.99,163.3,2025-06-01 08:46:00
BOAT010,31.41742,121.605798,13.31,246.9,2025-06-01 09:04:00
BOAT010,31.512967,121.625682,13.92,192.9,2025-06-01 09:19:00
BOAT010,31.570642,121.581325,13.64,144.7,2025-06-01 09:30:00
BOAT010,31.611206,121.59909,15.04,210.4,2025-06-01 09:48:00
BOAT010,31.72169,121.576038,18.34,99.7,2025-06-01 09:59:00
BOAT010,31.74896,121.569814,17.29,28.3,2025-06-01 10:17:00
BOAT010,31.837952,121.516491,10.11,213.4,2025-06-01 10:31:00
BOAT010,31.899727,121.527607,15.91,18.7,2025-06-01 10:46:00
BOAT010,31.94419,121.511764,18.03,152.4,2025-06-01 11:03:00
BOAT010,32.015023,121.47156,15.2,329.6,2025-06-01 11:19:00
BOAT010,31.100984,121.294197,197.14,70.8,2025-06-01 05:18:00
BOAT010,31.679472,120.899169,83.6,248.8,2025-06-01 07:01:00
BOAT010,30.807924,120.882104,87.49,125.1,2025-06-01 09:03:00
BOAT010,29.566782,122.638785,90.21,284.2,2025-06-01 04:17:00
BOAT010,30.297278,121.3991,112.23,26.9,2025-06-01 03:01:00
BOAT011,31.02182,120.481511,17.45,336.8,2025-06-01 01:20:00
BOAT011,30.979897,120.578428,22.47,334.3,2025-06-01 01:36:00
BOAT011,30.971853,120.58886,17.86,59.4,2025-06-01 01:53:00
BOAT011,30.960887,120.636642,17.16,98.3,2025-06-01 02:08:00
BOAT011,30.911533,120.682682,15.62,161.6,2025-06-01 02:25:00
BOAT011,30.881596,120.773932,26.18,68.2,2025-06-01 02:36:00
BOAT011,30.865952,120.815538,19.62,21.6,2025-06-01 02:55:00
BOAT011,30.85818,120.874564,19.02,270.4,2025-06-01 03:05:00
BOAT011,30.842018,120.874178,21.61,63.8,2025-06-01 03:21:00
BOAT011,30.814789,120.930441,17.0,41.3,2025-06-01 03:39:00
BOAT011,30.785398,120.941365,18.96,20.0,2025-06-01 03:52:00
BOAT011,30.78333,121.048407,19.12,76.5,2025-06-01 04:07:00
BOAT011,30.777213,121.042682,17.42,89.8,2025-06-01 04:24:00
BOAT011,30.766618,121.117543,22.55,308.2,2025-06-01 04:36:00
BOAT011,30.724701,121.138431,18.3,322.4,2025-06-01 04:51:00
BOAT011,30.708721,121.19577,14.29,113.0,2025-06-01 05:08:00
BOAT011,30.679579,121.237972,18.05,158.4,2025-06-01 05:20:00
BOAT011,30.678616,121.289729,19.7,66.5,2025-06-01 05:36:00
BOAT011,30.643409,121.338274,16.27,217.4,2025-06-01 05:51:00
BOAT011,30.652972,121.385261,16.51,299.1,2025-06-01 06:08:00
BOAT011,30.586924,121.460063,17.31,62.4,2025-06-01 06:25:00
BOAT011,30.596581,121.468469,22.62,191.3,2025-06-01 06:39:00
BOAT011,30.590928,121.542147,17.49,245.6,2025-06-01 06:55:00
BOAT011,30.569714,121.609265,23.24,108.0,2025-06-01 07:06:00
BOAT011,30.60103,121.621812,17.11,264.2,2025-06-01 07:23:00
BOAT011,30.535298,121.664887,19.93,59.2,2025-06-01 07:35:00
BOAT011,30.489353,121.721805,17.61,140.4,2025-06-01 07:50:00
BOAT011,30.488657,121.797179,21.22,324.9,2025-06-01 08:10:00
BOAT011,30.436173,121.824637,15.6,263.9,2025-06-01 08:23:00
BOAT011,30.451218,121.8573,21.18,209.3,2025-06-01 08:38:00
BOAT011,30.417301,121.924772,19.3,295.6,2025-06-01 08:54:00
BOAT011,30.433402,121.940218,17.03,188.3,2025-06-01 09:10:00
BOAT011,30.385236,122.023061,18.45,147.9,2025-06-01 09:22:00
BOAT011,30.375023,122.064776,23.56,117.6,2025-06-01 09:36:00
BOAT011,30.345779,122.097617,19.37,29.8,2025-06-01 09:50:00
BOAT011,30.3744,122.134172,16.85,288.4,2025-06-01 10:07:00
BOAT011,30.31433,122.18038,15.34,35.5,2025-06-01 10:24:00
BOAT011,30.338538,122.255979,20.47,167.0,2025-06-01 10:39:00
BOAT011,30.299302,122.317032,19.54,353.0,2025-06-01 10:52:00
BOAT011,30.273792,122.326876,21.04,81.5,2025-06-01 11:09:00
BOAT011,30.252658,122.39596,14.57,214.1,2025-06-01 11:22:00
BOAT011,30.234291,122.392222,15.44,251.9,2025-06-01 11:35:00
BOAT011,30.168994,122.46944,22.39,237.1,2025-06-01 11:52:00
BOAT011,30.183102,122.527681,19.95,80.3,2025-06-01 12:08:00
BOAT011,30.186714,122.557278,20.55,284.2,2025-06-01 12:21:00
BOAT011,30.149965,122.603911,16.07,88.6,2025-06-01 12:39:00
BOAT011,30.103972,122.656456,16.01,354.1,2025-06-01 12:53:00
BOAT011,30.112159,122.722825,21.93,11.4,2025-06-01 13:05:00
BOAT011,30.128422,122.760404,22.07,155.2,2025-06-01 13:21:00
BOAT011,30.10041,122.766556,15.69,18.1,2025-06-01 13:36:00
BOAT011,30.055364,122.816077,15.12,9.8,2025-06-01 13:53:00
BOAT011,30.056765,122.893523,18.63,164.9,2025-06-01 14:05:00
BOAT011,30.011538,122.961984,16.56,221.0,2025-06-01 14:24:00
BOAT011,29.965923,122.94505,16.49,49.6,2025-06-01 14:35:00
BOAT011,30.677699,122.60683,187.51,130.5,2025-06-01 14:39:00
BOAT011,29.639882,123.034474,180.15,173.6,2025-06-01 12:54:00
BOAT011,30.470977,120.404132,149.18,138.5,2025-06-01 02:36:00
BOAT012,28.974972,121.480621,24.82,203.0,2025-06-01 02:42:00
BOAT012,29.047884,121.49057,18.16,25.0,2025-06-01 02:58:00
BOAT012,29.086272,121.55814,18.34,302.3,2025-06-01 03:14:00
BOAT012,29.164982,121.518175,19.83,288.1,2025-06-01 03:29:00
BOAT012,29.205878,121.501701,20.94,146.4,2025-06-01 03:40:00
BOAT012,29.231752,121.500843,22.96,257.3,2025-06-01 03:59:00
BOAT012,29.287898,121.530986,19.64,261.7,2025-06-01 04:12:00
BOAT012,29.378827,121.546794,22.88,324.1,2025-06-01 04:28:00
BOAT012,29.436508,121.576954,23.13,110.8,2025-06-01 04:39:00
BOAT012,29.467296,121.582264,22.47,244.7,2025-06-01 04:58:00
BOAT012,29.503021,121.572337,18.66,209.2,2025-06-01 05:10:00
BOAT012,29.549172,121.570627,23.45,97.9,2025-06-01 05:28:00
BOAT012,29.61969,121.593749,28.29,332.7,2025-06-01 05:41:00
BOAT012,29.660939,121.559228,22.78,228.1,2025-06-01 05:58:00
BOAT012,29.677943,121.641071,13.18,159.3,2025-06-01 06:14:00
BOAT012,29.781507,121.621778,25.77,262.4,2025-06-01 06:29:00
BOAT012,29.83851,121.633282,19.93,239.4,2025-06-01 06:39:00
BOAT012,29.877064,121.601705,28.84,45.9,2025-06-01 06:59:00
BOAT012,29.891211,121.656088,22.39,48.4,2025-06-01 07:14:00
BOAT012,29.951032,121.628481,16.99,332.7,2025-06-01 07:27:00
BOAT012,29.977338,121.625876,15.85,330.6,2025-06-01 07:44:00
BOAT012,30.097138,121.65139,26.66,114.6,2025-06-01 07:55:00
BOAT012,30.108807,121.658169,25.36,144.7,2025-06-01 08:11:00
BOAT012,30.213332,121.645096,28.72,107.6,2025-06-01 08:26:00
BOAT012,30.256496,121.656014,22.08,0.0,2025-06-01 08:41:00
BOAT012,30.250047,121.661695,21.87,128.4,2025-06-01 08:56:00
BOAT012,30.304675,121.669131,20.89,53.4,2025-06-01 09:11:00
BOAT012,30.378889,121.68789,20.07,194.5,2025-06-01 09:29:00
BOAT012,30.385199,121.675119,20.87,344.7,2025-06-01 09:43:00
BOAT012,30.462249,121.696317,22.7,323.6,2025-06-01 09:56:00
BOAT012,30.510976,121.738294,19.51,30.6,2025-06-01 10:13:00
BOAT012,30.609487,121.741104,17.03,138.3,2025-06-01 10:24:00
BOAT012,30.626409,121.710886,22.52,218.6,2025-06-01 10:40:00
BOAT012,30.668218,121.758295,19.44,81.3,2025-06-01 10:57:00
BOAT012,30.712008,121.707048,12.32,113.4,2025-06-01 11:09:00
BOAT012,30.793243,121.802206,23.7,298.7,2025-06-01 11:26:00
BOAT012,30.816153,121.786876,18.72,159.9,2025-06-01 11:44:00
BOAT012,30.875806,121.756921,24.03,31.6,2025-06-01 11:58:00
BOAT012,30.914754,121.783011,23.96,320.9,2025-06-01 12:11:00
BOAT012,30.94791,121.75459,22.89,292.5,2025-06-01 12:26:00
BOAT012,31.009065,121.791064,29.53,171.5,2025-06-01 12:40:00
BOAT012,31.069671,121.793428,21.63,145.0,2025-06-01 12:54:00
BOAT012,31.12517,121.787653,21.19,309.4,2025-06-01 13:13:00
BOAT012,31.176771,121.802223,24.09,250.1,2025-06-01 13:28:00
BOAT012,31.230106,121.807501,21.88,227.7,2025-06-01 13:39:00
BOAT012,31.272835,121.803452,25.52,240.0,2025-06-01 13:56:00
BOAT012,31.360316,121.81617,18.24,249.6,2025-06-01 14:12:00
BOAT012,31.403018,121.811743,18.29,92.4,2025-06-01 14:28:00
BOAT012,31.43208,121.864973,24.34,153.3,2025-06-01 14:42:00
BOAT012,31.490592,121.83643,18.55,262.9,2025-06-01 14:56:00
BOAT012,31.52879,121.837878,23.87,280.9,2025-06-01 15:13:00
BOAT012,31.530087,121.886395,23.15,9.2,2025-06-01 15:28:00
BOAT012,31.638091,121.884204,19.96,110.7,2025-06-01 15:44:00
BOAT012,31.694518,121.900148,23.14,286.7,2025-06-01 15:58:00
BOAT012,31.706877,121.909626,18.34,70.6,2025-06-01 16:11:00
BOAT012,31.799843,121.9373,19.04,198.4,2025-06-01 16:27:00
BOAT012,31.834968,121.902676,21.33,38.9,2025-06-01 16:40:00
BOAT012,31.898063,121.883891,22.28,107.3,2025-06-01 16:55:00
BOAT012,31.937021,121.925711,21.13,194.9,2025-06-01 17:13:00
BOAT012,32.017773,121.914156,23.34,234.7,2025-06-01 17:27:00
BOAT012,32.048003,121.915633,23.21,210.8,2025-06-01 17:41:00
BOAT012,32.114251,121.944027,26.63,17.3,2025-06-01 17:59:00
